KD.geneSymbol	perturb_id	Description	motif	motif.TFs	motif.TFs.tpm	activity.diff	activity.mean.KD	activity.mean.NC	tvalue	pvalue	fdr	ZScore
AHR	ASO_C0011632_AD_01	Positive Control	MZF1	MZF1	12.8900866852414	-0.021976055479831	-0.0166299596483	0.005346095831531	-7.80556429835618	0.034700288246613	0.160155176522829	-0.959234531393497
AHR	ASO_C0011632_AD_03	Positive Control	MZF1	MZF1	12.8900866852414	-0.017921948526316	-0.012575852694785	0.005346095831531	-2.86971960264419	0.198721135649315	0.378516448855838	-0.707911249458537
AHR	ASO_C0011632_10	Positive Control	NANOG{mouse}	NANOG	0.0549308940014339	0.00378201455169448	0.00725848950541	0.00347647495371552	0.235319388927634	0.851983175158107	0.960281453991179	0.401066299370389
AHR	ASO_C0011632_AD_03	Positive Control	NANOG{mouse}	NANOG	0.0549308940014339	-0.00011410915063552	0.00336236580308	0.00347647495371552	-0.0105789222381798	0.993179436425869	0.993179436425869	0.21305782948608
AHR	ASO_C0011632_AD_01	Positive Control	NANOG{mouse}	NANOG	0.0549308940014339	-0.00714503482351552	-0.0036685598698	0.00347647495371552	-0.209345631027526	0.868450064225509	0.890718014590266	-0.12622133067969
AHR	ASO_C0011632_03	Positive Control	NANOG{mouse}	NANOG	0.0549308940014339	-0.00304869174130052	0.000427783212415	0.00347647495371552	-0.812570794584213	0.505989957355749	0.783446424010056	0.0714487778304286
AHR	ASO_C0011632_10	Positive Control	NFATC1..3	NFATC1|NFATC2|NFATC3	44.8634595400996	0.027112405932034	0.039074752852	0.011962346919966	8.08057541889445	5.85751360168136e-08	2.34300544067254e-06	1.19562953528433
AHR	ASO_C0011632_AD_01	Positive Control	NFATC1..3	NFATC1|NFATC2|NFATC3	44.8634595400996	-0.000206350340765979	0.0117559965792	0.011962346919966	-0.00809786339324203	0.994817395549824	0.994817395549824	0.44858991754973
AHR	ASO_C0011632_AD_03	Positive Control	NFATC1..3	NFATC1|NFATC2|NFATC3	44.8634595400996	-0.000231280495765979	0.0117310664242	0.011962346919966	-0.0735057961623441	0.941623085172991	0.957582798481008	0.447908194953163
AHR	ASO_C0011632_03	Positive Control	NFATC1..3	NFATC1|NFATC2|NFATC3	44.8634595400996	-0.000244735414705979	0.01171761150526	0.011962346919966	-0.0137472653450915	0.99115325154349	0.99299282624982	0.447540266142597
AHR	ASO_C0011632_AD_01	Positive Control	NFE2	NFE2	0.464309670633087	-0.0125046512941782	-0.019181626567855	-0.00667697527367681	-0.860645626476035	0.540243896038716	0.689673058772828	-0.561221968333571
AHR	ASO_C0011632_10	Positive Control	NFE2	NFE2	0.464309670633087	0.0188689199429668	0.01219194466929	-0.00667697527367681	1.92245689755725	0.278728086751561	0.582418993277128	0.279153403863713
AHR	ASO_C0011632_AD_03	Positive Control	NFE2	NFE2	0.464309670633087	0.00212852709075681	-0.00454844818292	-0.00667697527367681	0.62160021407112	0.559868321609545	0.68555304686883	-0.169256302751023
AHR	ASO_C0011632_03	Positive Control	NFE2	NFE2	0.464309670633087	0.00652823677166681	-0.00014873850201	-0.00667697527367681	0.832914412983284	0.533346699263029	0.796542040231633	-0.0514052735294232
AHR	ASO_C0011632_10	Positive Control	NFE2L1	NFE2L1	208.200458588514	-0.0448057308200777	-0.05065011656315	-0.00584438574307229	-3.54036291560689	0.153735577685735	0.461206733057204	-1.58768078111727
AHR	ASO_C0011632_AD_01	Positive Control	NFE2L1	NFE2L1	208.200458588514	0.0447386480224723	0.0388942622794	-0.00584438574307229	2.84480400730893	0.20086260826212	0.438245690753717	1.18223501059738
AHR	ASO_C0011632_AD_03	Positive Control	NFE2L1	NFE2L1	208.200458588514	0.0324649325350223	0.02662054679195	-0.00584438574307229	5.47102147780209	0.0407987772837509	0.163195109135003	0.802566752342112
AHR	ASO_C0011632_03	Positive Control	NFE2L1	NFE2L1	208.200458588514	-0.00394840397392771	-0.009792789717	-0.00584438574307229	-0.153283166345347	0.902662690719696	0.933788990399686	-0.323823057145653
